InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,Payment,COGS,GrossMargin,GrossIncome,Rating
INV484629,2024-08-31,C,Member,Female,Health and beauty,63.67,5,18.24,11.57,Credit card,337.33,14.19,133.44,3.9
INV851841,2024-05-31,B,Normal,Female,Food and beverages,87.6,2,17.62,972.14,Ewallet,467.14,16.05,21.88,6.1
INV613438,2024-05-21,C,Member,Female,Home and lifestyle,38.03,3,18.91,179.64,Credit card,102.05,10.86,36.5,3.7
INV135633,2024-07-03,A,Normal,Female,Fashion accessories,10.3,4,6.89,608.6,Ewallet,206.76,14.43,25.56,6.7
INV513775,2025-05-05,A,Normal,Female,Electronic accessories,65.99,7,14.93,52.23,Cash,793.28,9.47,91.4,4.8
INV980111,2024-03-10,A,Member,Female,Health and beauty,17.54,1,10.48,703.42,Cash,173.04,15.27,25.66,6.1
INV115166,2023-10-17,A,Normal,Male,Sports and travel,55.12,3,8.38,987.86,Ewallet,608.84,10.66,6.08,9.8
INV130035,2024-06-24,C,Member,Female,Sports and travel,28.08,3,1.67,501.01,Credit card,138.74,18.12,170.22,7.4
INV515416,2025-01-20,A,Member,Male,Sports and travel,99.13,2,16.85,23.13,Cash,746.12,4.2,39.92,3.9
INV405354,,A,Member,Female,Food and beverages,28.45,1,10.92,603.5,Credit card,688.53,12.02,116.9,4.0
INV315915,2025-05-15,C,Normal,Female,Fashion accessories,17.12,5,17.8,77.91,Cash,321.38,16.18,118.35,5.0
INV589828,2024-05-10,B,Member,Male,Home and lifestyle,82.33,8,10.02,879.16,Credit card,674.36,9.23,57.51,9.2
INV247035,2024-03-18,B,Normal,Female,Fashion accessories,94.7,2,15.69,437.95,Ewallet,157.5,14.09,19.89,5.6
INV603619,2023-08-14,C,Member,Female,Fashion accessories,44.86,5,3.51,871.71,Credit card,766.6,13.13,143.18,3.3
INV163849,2025-01-06,B,Member,Male,Fashion accessories,76.55,5,8.65,124.99,Cash,569.79,16.63,58.4,1.2
INV954119,2025-03-04,C,Normal,Female,Electronic accessories,73.15,7,9.65,921.31,Credit card,568.9,11.95,26.09,5.6
,2023-08-17,A,Member,Female,Electronic accessories,57.42,9,2.78,194.64,Credit card,491.53,16.04,76.36,1.6
INV590420,2023-10-23,B,Member,Male,Electronic accessories,78.9,4,10.33,673.25,Ewallet,559.25,17.53,117.71,5.3
INV403928,2024-05-21,A,Normal,Male,Electronic accessories,93.95,3,6.11,387.78,Credit card,279.48,12.23,131.89,2.4
INV763562,2024-01-04,B,Member,Male,Home and lifestyle,91.93,8,7.0,162.3,Ewallet,127.18,12.28,99.42,1.4
INV451629,2023-09-12,B,Member,Male,Fashion accessories,4.2,8,17.27,676.89,Ewallet,55.22,4.86,43.16,8.0
INV497830,2024-01-01,A,Member,Male,Food and beverages,98.81,4,0.79,411.07,Credit card,656.37,16.24,128.86,9.2
INV954965,2025-05-06,C,Normal,Male,Electronic accessories,24.74,4,0.67,639.01,Cash,288.07,12.8,197.54,1.7
INV138981,2023-09-16,B,Normal,Male,Fashion accessories,73.14,8,16.06,,Cash,322.2,15.44,38.87,4.7
INV118976,2024-02-01,B,Normal,Female,Home and lifestyle,87.3,2,2.39,660.68,Credit card,461.28,15.19,88.07,4.3
INV611668,2024-03-29,B,Normal,Male,Electronic accessories,35.11,6,4.82,331.46,Cash,66.82,16.04,105.12,6.0
INV322137,2024-11-01,B,Normal,Male,Electronic accessories,36.62,6,7.69,631.86,Cash,559.24,15.98,55.78,6.0
INV308694,2024-01-19,B,Normal,Male,Home and lifestyle,58.09,8,18.98,243.94,Credit card,374.07,17.36,83.78,8.4
INV318195,2025-04-12,A,Member,Male,Food and beverages,77.71,1,16.12,226.95,Credit card,344.82,16.2,54.18,3.6
INV496101,2024-04-18,C,Normal,Male,Health and beauty,58.07,7,9.89,648.95,Ewallet,234.95,9.04,88.61,10.0
INV429913,2024-11-12,B,Normal,Female,Sports and travel,1.97,6,13.96,428.19,Credit card,499.83,14.24,3.72,6.9
INV444681,2023-09-18,A,Normal,Male,Sports and travel,87.78,8,16.28,541.66,Ewallet,182.59,16.22,161.58,5.7
INV194153,,A,Member,Female,Home and lifestyle,92.34,1,2.93,251.04,Ewallet,772.41,14.39,31.47,7.2
INV555395,2025-03-30,C,Member,Male,Food and beverages,29.31,9,19.45,475.29,Credit card,708.66,14.49,186.24,2.1
INV502260,2024-10-16,C,Normal,Male,Electronic accessories,63.98,2,2.05,535.53,Credit card,262.9,5.68,35.43,2.7
INV630551,2024-03-17,B,Normal,Female,Health and beauty,37.02,5,17.09,69.6,Cash,167.27,16.35,142.31,9.1
INV402283,2024-04-23,B,Normal,Female,Home and lifestyle,46.25,3,16.16,494.43,Credit card,286.91,6.15,70.29,7.7
INV781341,2023-07-28,A,Normal,Male,Sports and travel,17.37,3,10.22,331.38,Credit card,430.59,15.18,140.64,9.8
INV752660,2024-09-10,C,Normal,Male,Home and lifestyle,72.01,9,12.13,196.91,Credit card,360.74,13.92,47.2,7.3
INV568253,2024-02-03,B,Member,Male,Sports and travel,53.19,9,19.99,196.84,Ewallet,568.92,11.01,127.03,8.1
INV159264,2024-11-30,C,Member,Male,Fashion accessories,64.26,5,13.14,746.89,Ewallet,324.15,9.5,87.31,4.6
INV189727,2024-09-09,B,Normal,Male,Health and beauty,92.13,4,8.62,511.89,Ewallet,483.42,19.87,164.48,7.0
INV453741,2024-05-19,C,Normal,Male,Electronic accessories,43.89,1,5.62,811.43,Credit card,523.62,8.02,127.09,5.5
INV533756,2025-03-19,B,Member,Female,Food and beverages,96.29,1,2.18,126.75,Ewallet,409.86,14.86,15.35,5.0
,2025-02-26,A,Normal,Male,Food and beverages,86.41,3,15.8,476.02,Credit card,597.31,18.93,99.75,8.0
INV397579,2023-10-15,A,Normal,Female,Health and beauty,51.83,8,15.64,214.6,Credit card,727.01,12.98,114.89,1.6
INV551618,2024-08-07,C,Normal,Male,Home and lifestyle,70.78,7,1.26,490.7,Cash,209.74,12.35,96.02,8.7
INV383953,2024-12-25,A,Member,Female,Fashion accessories,53.72,8,12.88,590.73,Ewallet,383.75,17.02,139.16,1.7
INV955592,2025-04-03,A,Normal,Male,Fashion accessories,47.84,4,14.78,505.59,Credit card,186.35,17.69,91.13,7.2
INV293183,2024-06-30,C,Normal,Male,Food and beverages typo,79.03,3,17.84,264.43,Ewallet,294.52,15.51,172.27,4.5
INV318439,2025-02-14,C,Normal,Female,Food and beverages,83.52,7,19.84,249.21,Cash,192.78,12.75,55.14,4.1
INV677639,2025-06-29,C,Member,Male,Food and beverages,23.63,4,9.64,359.37,Cash,96.67,13.44,23.31,7.9
INV687399,2025-04-13,C,Normal,Female,Fashion accessories,89.38,9,12.46,283.21,Credit card,280.6,19.62,144.84,2.7
INV160632,2023-11-27,C,Member,Female,Sports and travel,21.08,6,0.72,303.13,Credit card,188.53,18.35,173.62,9.8
INV498135,2024-05-21,B,Member,Female,Electronic accessories,45.14,3,1.82,506.85,Cash,367.43,8.52,184.98,2.4
INV555760,2023-09-30,B,Normal,Female,Electronic accessories,11.97,9,13.77,945.03,Cash,147.5,17.01,74.74,4.5
INV309629,2024-12-26,A,Member,Female,Health and beauty,15.35,9,16.73,795.48,Cash,413.95,11.62,196.1,4.4
INV124234,2025-04-06,A,Normal,Female,Electronic accessories,23.98,6,12.84,558.02,Ewallet,264.57,19.09,112.34,2.1
INV927701,2025-01-14,A,Member,Female,Health and beauty,12.09,7,17.51,84.79,Ewallet,44.09,17.88,21.68,1.6
INV889709,2025-03-09,A,Member,Female,Electronic accessories,40.6,1,16.24,480.15,Cash,157.72,8.7,170.04,8.0
INV488279,2025-01-12,B,Normal,Male,Home and lifestyle,5.45,6,9.44,334.93,Cash,352.87,15.51,142.13,8.4
INV857656,2023-09-01,A,Normal,Female,Food and beverages,83.55,5,16.23,897.77,Cash,230.48,13.45,31.9,2.8
INV743285,2023-07-13,A,Member,Female,Health and beauty,70.9,1,18.85,540.04,Cash,371.52,16.74,48.76,9.6
INV573741,2025-02-08,C,Normal,Male,Fashion accessories,89.5,6,17.07,534.35,Credit card,748.39,6.34,16.7,9.9
INV955261,2025-04-17,C,Member,Male,,82.7,1,12.36,741.06,Credit card,289.12,19.83,105.62,6.2
INV197711,2024-03-15,A,Normal,Female,Home and lifestyle typo,93.89,6,4.57,795.71,Cash,733.51,18.68,34.77,6.5
INV496485,2023-07-04,B,Normal,Female,Fashion accessories,32.84,9,3.93,505.43,Ewallet,100.16,13.21,87.83,6.0
INV161570,2024-08-31,B,Normal,Male,Home and lifestyle,22.63,5,19.71,704.38,Cash,666.07,18.85,192.38,1.1
INV824181,2023-11-05,C,Normal,Male,Electronic accessories,12.12,4,2.83,370.95,Ewallet,582.44,17.45,85.56,9.3
INV125748,,B,Member,Male,Health and beauty,2.0,7,17.66,862.9,Credit card,437.66,11.86,80.28,6.2
INV353190,2025-05-19,A,Member,Female,Food and beverages,20.35,9,15.74,345.33,Cash,111.19,13.81,145.94,1.4
INV838593,2024-11-16,A,Member,Male,Home and lifestyle,98.0,3,4.47,549.82,Ewallet,353.04,4.27,154.52,9.1
INV108499,2023-07-04,A,Normal,Female,Health and beauty,68.76,5,18.6,344.08,Cash,500.77,18.6,10.01,4.2
INV446901,2025-03-18,A,Normal,Female,Health and beauty,33.97,4,7.79,306.27,Ewallet,318.65,13.16,13.87,8.1
INV256032,2025-05-18,B,Member,Female,Electronic accessories,12.66,7,9.25,711.3,Ewallet,76.79,8.46,153.08,4.4
INV858075,2025-04-19,C,Normal,Male,Health and beauty,46.17,1,14.96,-225.4,Cash,267.67,19.05,26.77,5.5
INV248631,2024-07-08,C,Normal,Female,Fashion accessories,77.83,7,18.2,858.91,Cash,368.8,7.18,172.15,6.1
INV377039,2025-02-21,A,Normal,Male,Food and beverages,53.6,1,16.82,895.18,Credit card,589.61,6.46,184.24,9.6
INV354092,2023-07-07,B,Member,Female,Health and beauty,71.36,1,8.78,689.68,Ewallet,30.68,19.38,156.1,7.8
INV187110,2023-09-24,B,Normal,Male,Electronic accessories,84.34,4,5.4,325.93,Cash,48.8,16.81,142.65,2.8
INV578929,2025-06-19,A,Member,Female,Sports and travel,63.47,4,5.35,439.05,Credit card,184.05,12.18,153.63,3.5
INV148650,2024-06-19,B,Normal,Female,Sports and travel,59.25,6,16.52,720.56,Credit card,171.8,8.53,71.45,9.6
INV671920,2024-03-03,A,Member,Male,Fashion accessories,60.69,6,17.23,56.86,Credit card,446.87,19.95,135.83,7.7
INV647626,2024-01-08,B,Normal,Male,Health and beauty,10.36,1,7.62,545.99,Cash,635.56,6.26,160.41,9.2
INV816151,2024-10-26,C,Member,Female,Sports and travel,34.85,2,11.53,523.27,Cash,729.27,14.36,198.4,5.4
INV959482,2023-08-01,B,Normal,Male,Sports and travel,90.96,7,18.8,584.82,Cash,181.22,11.24,98.83,2.7
INV707162,2023-11-29,A,Member,Female,Home and lifestyle,40.02,9,2.44,969.95,Ewallet,40.96,4.25,133.26,1.0
INV912969,2024-02-16,A,Member,Female,Health and beauty,43.59,3,6.37,805.03,Ewallet,431.96,11.14,126.57,9.8
INV909381,2023-12-08,C,Normal,Female,Food and beverages,45.96,1,16.51,174.12,Cash,168.45,17.94,115.92,5.5
INV229407,2024-11-03,B,Member,Female,Food and beverages,31.31,4,12.4,-160.08,Credit card,482.12,19.12,191.61,6.1
INV368784,2025-03-13,C,Normal,Male,Food and beverages,9.55,8,10.7,315.36,Cash,654.64,14.98,166.56,2.4
INV189192,2023-08-21,C,Member,Male,Sports and travel,18.2,7,6.59,,Ewallet,143.0,19.21,95.85,1.2
INV983236,2024-12-18,C,Normal,Female,Fashion accessories,8.69,8,7.85,641.21,Credit card,315.05,15.16,97.64,6.6
INV566049,2024-12-18,C,Member,Female,Food and beverages,78.14,2,19.95,225.01,Ewallet,518.79,15.93,156.67,4.9
INV550054,2023-11-15,C,Member,Female,Sports and travel,31.27,3,11.75,195.31,Ewallet,638.63,13.36,127.59,4.7
INV185049,2024-02-20,B,Member,Male,Health and beauty,28.74,7,3.17,244.44,Credit card,257.12,5.36,146.09,6.9
,2024-05-03,A,Member,Female,Home and lifestyle,6.59,5,13.9,904.07,Credit card,353.23,16.32,157.79,7.6
INV238609,2024-12-30,A,Normal,Male,Health and beauty,97.48,4,2.16,849.35,Ewallet,110.36,13.2,148.65,6.4
INV958699,2024-09-21,B,Member,Female,Sports and travel,22.61,8,15.15,236.48,Credit card,662.23,6.41,175.26,7.1
INV947774,2023-10-23,C,Member,Female,Food and beverages,37.89,6,8.93,943.55,Ewallet,620.98,11.91,186.22,3.1
INV168273,2025-01-22,C,Member,Male,Food and beverages,17.96,6,11.39,82.4,Credit card,445.72,5.99,101.45,3.6
INV715792,2023-12-01,C,Normal,Female,Fashion accessories,24.78,1,6.22,732.84,Credit card,681.74,11.47,6.26,1.6
INV786555,2024-05-09,B,Member,Male,Food and beverages,43.96,2,8.33,913.94,Credit card,549.16,8.73,59.83,4.4
INV816507,2023-07-12,A,Normal,Male,Electronic accessories,23.83,7,5.86,583.63,Credit card,566.98,14.29,197.5,7.4
INV619965,2024-12-19,A,Normal,Female,Food and beverages,98.31,9,8.7,421.07,Credit card,468.84,14.41,36.64,7.1
INV168911,2023-09-19,C,Normal,Female,Home and lifestyle,9.67,8,10.44,916.57,Cash,141.69,4.62,99.04,8.7
INV471927,2023-09-03,A,Member,Male,Home and lifestyle,32.93,4,11.74,928.72,Credit card,576.36,12.96,47.81,2.3
INV307358,2024-03-24,C,Member,Female,Fashion accessories,62.16,9,12.69,402.16,Ewallet,798.57,19.38,97.53,5.6
INV202577,2024-05-23,A,Normal,Female,Electronic accessories,20.32,2,7.9,10.07,Ewallet,569.16,12.25,70.73,1.1
INV543074,2024-07-24,C,Member,Female,Sports and travel,39.26,9,9.32,597.04,Cash,778.38,19.13,119.59,1.0
INV827285,2023-12-01,A,Member,Male,Home and lifestyle,20.13,2,8.94,963.47,Ewallet,288.14,7.85,57.55,3.2
INV614219,2023-12-17,B,Normal,Male,Home and lifestyle,40.36,8,7.07,802.39,Cash,195.51,17.0,75.1,7.4
INV576828,2024-12-02,B,Member,Female,Electronic accessories,11.55,8,18.36,867.1,Credit card,475.83,5.22,192.87,3.2
INV425627,2025-03-20,A,Normal,Female,Fashion accessories,6.1,1,19.0,953.19,Credit card,358.9,18.92,106.84,9.4
INV848254,2023-07-04,B,Member,Male,Electronic accessories,89.05,2,14.15,131.01,Cash,621.15,19.31,156.28,9.6
INV516624,2024-07-10,B,Normal,Male,Sports and travel,21.76,1,19.96,525.28,Credit card,730.57,11.19,169.0,7.3
INV682851,2023-08-15,A,Normal,Male,Food and beverages,28.88,4,20.0,223.77,Cash,112.24,13.74,33.5,5.0
INV514433,2025-02-08,B,Normal,Male,Food and beverages,4.05,7,1.91,350.32,Ewallet,105.19,12.55,51.58,7.9
INV416114,2024-08-19,C,Normal,Female,Food and beverages,58.74,7,1.6,678.71,Cash,658.46,16.33,59.51,8.4
INV512583,2024-12-11,A,Normal,Male,Sports and travel,40.7,3,18.65,751.46,Cash,701.71,12.56,85.09,2.4
INV100061,2025-02-25,B,Member,Female,Food and beverages,19.94,2,15.69,158.81,Cash,246.04,10.24,196.5,1.7
INV260937,2024-02-25,C,Normal,Male,Home and lifestyle,33.76,5,7.33,447.38,Ewallet,652.31,10.74,38.63,1.5
INV118128,2024-09-29,B,Member,Male,Food and beverages,17.23,9,3.51,,Credit card,388.63,13.82,165.85,3.3
INV994020,2023-07-18,A,Member,Male,Home and lifestyle,17.41,6,3.16,336.97,Credit card,120.16,13.3,18.34,8.7
INV117188,2024-11-23,C,Normal,Male,Health and beauty,2.97,1,18.49,257.84,Ewallet,689.81,12.08,102.62,5.2
INV204575,2025-06-06,C,Member,Male,,58.24,4,19.57,419.66,Ewallet,189.75,16.99,198.19,7.1
INV121336,2024-01-10,B,Normal,Male,Sports and travel,62.99,9,13.85,818.59,Cash,203.62,4.03,193.32,9.3
INV360654,2025-02-25,B,Normal,Male,Electronic accessories,70.0,8,16.24,755.91,Cash,109.71,17.34,141.42,8.5
,2025-05-30,B,Member,Male,Electronic accessories,81.74,6,4.51,974.35,Ewallet,759.31,8.99,151.66,1.5
INV150690,2024-09-10,A,Normal,Male,Fashion accessories,20.2,3,2.27,710.9,Credit card,736.31,7.86,89.67,9.8
INV774758,2024-10-17,B,Member,Male,Sports and travel,43.23,1,2.3,786.08,Credit card,128.59,11.52,77.11,8.1
INV665422,2023-11-28,C,Normal,Female,Home and lifestyle,10.08,6,0.8,136.26,Credit card,433.93,18.69,65.09,3.2
INV653429,2024-01-03,B,Normal,Male,Fashion accessories,79.99,6,4.06,98.0,Cash,787.99,9.64,165.23,1.8
INV281132,2023-08-30,C,Member,Male,Home and lifestyle,62.05,3,1.98,327.21,Credit card,133.57,18.37,145.05,9.1
INV270230,2024-09-03,B,Member,Male,Home and lifestyle,96.24,7,18.6,225.27,Ewallet,794.61,17.14,153.05,2.5
INV698254,2024-09-07,C,Member,Female,Sports and travel,86.65,5,15.12,208.99,Ewallet,117.76,15.4,179.33,7.6
INV863986,2025-04-13,A,Normal,Female,Electronic accessories,6.14,2,11.66,803.61,Ewallet,384.4,19.4,36.83,5.6
INV389951,2023-06-30,A,Member,Male,Health and beauty,51.35,5,2.67,333.31,Ewallet,686.57,9.83,22.89,5.1
INV504311,,A,Normal,Female,,69.17,6,19.63,,Cash,184.26,14.78,138.24,4.1
INV318870,,A,Member,Male,Electronic accessories,89.62,5,5.51,481.21,Ewallet,742.47,11.65,66.78,1.7
INV163145,2024-12-05,C,Member,Male,Fashion accessories,94.19,9,6.09,356.16,Credit card,225.27,16.58,166.27,1.7
INV774125,2025-03-30,C,Normal,Male,Home and lifestyle,33.29,4,4.8,337.84,Ewallet,705.12,9.32,182.33,6.8
INV841707,2024-04-02,A,Member,Male,Sports and travel,6.64,2,5.8,423.41,Credit card,156.54,10.26,46.84,5.9
INV790085,2023-12-14,A,Normal,Male,Electronic accessories,46.18,6,5.93,263.28,Ewallet,784.28,8.11,17.69,7.2
INV763318,2023-10-30,C,Normal,Male,Home and lifestyle,15.51,4,8.8,368.82,Credit card,361.16,7.65,98.97,4.8
INV590558,2025-06-26,B,Member,Female,Food and beverages,92.93,6,4.58,634.6,Credit card,245.13,11.38,168.33,6.8
INV432354,2024-10-06,C,Normal,Female,Home and lifestyle,7.03,7,19.4,951.21,Credit card,297.4,9.18,66.02,1.6
INV637406,2023-11-20,C,Member,Male,Electronic accessories,3.02,7,7.95,901.67,Credit card,61.11,8.82,122.2,9.3
INV475835,2025-05-12,A,Member,Female,Sports and travel,31.57,3,7.9,268.52,Credit card,303.98,5.97,142.56,2.4
INV176812,2025-01-31,A,Member,Male,Sports and travel,81.05,5,19.41,636.67,Cash,425.51,4.02,52.57,6.6
INV209092,2024-09-09,C,Member,Male,Home and lifestyle,86.58,5,9.63,76.52,Cash,356.39,12.79,98.34,5.9
INV273292,2023-07-16,B,Normal,Male,Electronic accessories,69.67,7,14.71,269.73,Credit card,370.36,16.46,101.93,6.9
INV883770,2023-07-19,A,Normal,Female,,13.27,7,10.53,621.12,Credit card,261.49,5.15,144.61,5.2
INV445487,,C,Normal,Female,Electronic accessories,12.22,6,10.83,-983.85,Cash,511.5,19.42,10.77,8.6
INV603542,2024-04-07,B,Member,Female,Sports and travel,27.3,1,11.35,976.99,Cash,132.24,8.7,165.06,8.3
INV268474,2023-10-24,B,Member,Female,Food and beverages,42.66,4,6.12,546.38,Ewallet,719.41,5.16,31.24,2.1
INV543869,2023-10-04,A,Normal,Female,Sports and travel,13.31,8,18.54,569.53,Cash,312.4,15.59,50.33,3.3
INV128958,2025-06-11,A,Member,Male,Food and beverages,46.28,5,12.67,731.43,Credit card,361.13,14.85,47.53,5.9
INV343193,2023-08-12,A,Normal,Female,Electronic accessories,41.49,7,13.09,40.55,Cash,412.23,19.82,150.84,7.9
INV667731,2023-07-08,A,Member,Female,Food and beverages,67.26,7,11.13,236.55,Cash,45.19,14.76,96.49,5.5
INV807265,2025-02-11,C,Member,Female,Home and lifestyle,82.85,6,19.84,979.02,Ewallet,641.32,10.88,28.96,2.4
INV440847,2024-03-07,C,Member,Female,Fashion accessories,7.63,7,19.69,187.1,Cash,533.58,12.87,140.01,4.9
INV578170,2024-02-10,C,Normal,Male,Sports and travel,32.66,4,16.2,362.05,Cash,268.7,12.01,147.55,8.6
INV666449,2023-12-12,C,Member,Male,Fashion accessories,31.63,9,2.45,25.01,Cash,556.32,9.73,104.24,8.7
INV176769,2024-03-18,A,Member,Male,Health and beauty,42.04,4,13.57,75.73,Cash,644.74,11.02,49.08,6.9
INV324996,2023-12-03,B,Normal,Female,Electronic accessories,35.38,7,2.47,448.93,Cash,243.73,7.82,147.0,7.4
INV793742,2024-01-10,C,Normal,Female,Sports and travel,90.16,5,12.09,728.24,Cash,94.78,19.12,20.29,5.0
INV270585,,C,Normal,Male,Health and beauty,22.19,8,2.31,334.81,Cash,574.42,5.21,34.33,8.3
INV849369,2025-05-05,B,Normal,Female,Fashion accessories,53.67,4,12.26,564.67,Ewallet,70.04,9.04,197.98,5.6
INV600746,2023-12-22,A,Member,Male,Food and beverages,67.67,4,13.46,609.67,Ewallet,104.15,9.32,69.55,2.0
INV151914,,C,Member,Male,Health and beauty,34.63,4,2.71,979.18,Credit card,301.45,18.24,100.85,8.6
INV896197,2024-01-26,A,Normal,Male,Fashion accessories,58.26,1,3.11,637.13,Ewallet,577.75,15.28,196.85,9.7
INV159295,2023-10-02,C,Normal,Female,Food and beverages typo,68.94,2,14.43,332.5,Credit card,416.58,18.15,49.27,9.4
INV819410,2024-08-14,B,Normal,Female,Sports and travel,59.68,1,9.08,987.94,Ewallet,138.23,17.3,2.08,7.1
INV703217,2024-08-10,C,Normal,Male,Health and beauty,22.74,7,7.96,45.71,Cash,89.42,5.03,71.63,5.2
INV547038,2025-04-24,B,Member,Male,Home and lifestyle,14.5,2,12.59,256.3,Credit card,702.87,8.77,73.65,6.2
INV356668,2024-12-11,B,Member,Female,Electronic accessories,23.85,8,4.46,596.55,Ewallet,456.12,16.83,74.38,2.5
INV858218,2025-02-02,B,Member,Male,Sports and travel typo,79.91,2,7.3,487.35,Credit card,417.21,14.62,95.26,7.6
INV735945,2023-12-08,C,Member,Female,Fashion accessories,15.72,9,11.79,967.26,Ewallet,200.16,8.62,60.78,1.1
INV816725,2024-07-26,B,Member,Male,Fashion accessories,64.03,8,17.96,165.36,Ewallet,134.72,7.09,105.71,7.8
INV590525,2023-07-17,A,Member,Male,Health and beauty,87.26,9,15.67,822.04,Ewallet,172.99,14.13,172.55,4.3
INV192264,2024-07-07,C,Normal,Female,Sports and travel,27.89,6,2.21,117.01,Cash,456.38,10.05,118.63,4.3
INV629692,2025-01-15,C,Normal,Female,Fashion accessories,69.67,7,16.08,321.12,Ewallet,746.74,7.19,125.29,7.7
INV962683,2024-02-01,A,Normal,Female,Electronic accessories,11.83,7,10.18,100.36,Cash,783.52,16.16,86.0,5.2
INV668558,2025-01-03,C,Normal,Male,Sports and travel,35.61,6,13.66,298.33,Cash,72.09,18.81,48.21,2.8
INV605158,2023-08-26,A,Normal,Female,Home and lifestyle,96.89,3,19.47,501.8,Credit card,563.67,17.91,61.25,4.8
INV336732,2025-04-26,C,Member,Female,Sports and travel,63.13,3,10.01,160.54,Credit card,241.42,11.66,126.37,1.2
INV837309,2025-04-16,B,Normal,Male,Sports and travel,36.26,4,15.33,440.93,Cash,555.27,5.81,107.45,4.2
INV446000,2024-07-27,C,Member,Female,Fashion accessories,23.59,8,18.61,85.15,Cash,204.49,16.87,170.66,7.5
INV314795,2025-03-16,C,Member,Male,Home and lifestyle,86.87,8,19.12,745.08,Credit card,649.97,19.72,84.46,8.6
INV338564,2024-09-09,C,Normal,Female,Electronic accessories,99.95,4,14.64,556.14,Ewallet,269.44,16.46,107.27,5.6
INV688605,2023-10-22,C,Normal,Female,Food and beverages,10.5,8,12.63,541.39,Credit card,444.57,8.9,42.9,3.7
INV186466,2024-01-20,A,Normal,Female,Home and lifestyle,22.33,3,1.91,552.0,Credit card,620.0,12.39,118.67,7.9
INV926726,2024-03-18,A,Normal,Male,Home and lifestyle,93.88,6,5.97,160.66,Ewallet,168.45,6.35,152.77,5.2
INV377673,2025-02-07,B,Normal,Female,Home and lifestyle,30.62,3,6.19,151.52,Credit card,489.5,8.57,120.42,9.9
INV100276,2024-03-22,C,Member,Female,Electronic accessories,61.41,8,14.78,13.19,Ewallet,286.67,7.08,113.75,4.4
INV233399,2024-12-17,A,Normal,Male,Food and beverages,34.66,9,8.99,834.35,Ewallet,586.17,11.08,144.96,3.3
INV834919,2023-10-18,C,Member,Female,Electronic accessories,27.44,8,2.41,191.57,Ewallet,314.88,10.39,186.96,3.4
INV845009,2025-06-10,A,Normal,Male,Fashion accessories,77.61,3,1.49,842.71,Ewallet,740.58,18.71,119.05,1.6
INV744221,2024-02-07,C,Normal,Male,Fashion accessories,51.71,5,17.39,389.37,Ewallet,121.37,12.51,83.58,6.1
INV382817,2024-08-27,B,Member,Male,,88.59,1,9.34,614.76,Credit card,447.2,9.51,91.92,9.9
INV406131,2025-01-31,B,Member,Male,Sports and travel,69.15,4,2.84,347.32,Ewallet,455.21,9.92,29.54,5.0
INV321817,2024-02-28,B,Member,Male,Electronic accessories,30.09,9,5.57,292.85,Ewallet,226.53,16.6,27.19,6.5
INV326505,2024-01-03,A,Normal,Male,Fashion accessories typo,32.53,2,12.11,656.26,Ewallet,409.23,10.66,107.5,3.7
INV693636,2024-03-25,A,Normal,Female,Health and beauty,44.44,7,8.63,476.0,Ewallet,758.71,18.51,68.35,5.0
